Month of DAY|Site ID(Office)|Site Name|Year of DAY|Calcul 1|valeur|Difference in Count of sheet1
July|17903|CAMP DU TIGRE|2020|good|100.00%|
July|17905|CIMENTERIE|2020|good|100.00%|
July|17907|LA CHAUMIERE|2020|acceptable|99.33%|
July|17908|CALIFOURCHON|2020|acceptable|99.15%|
July|17909|SAVANE SERGENT|2020|good|100.00%|
July|17910|ROURA RESERVOIR|2020|good|100.00%|
July|17911|FARNOUS|2020|acceptable|99.48%|
July|17912|CD5 MONTSINERY|2020|good|100.00%|
July|17913|GUATEMALA|2020|good|99.99%|
July|17914|MONTAGNE DES PERES|2020|good|100.00%|
July|17915|PARIACABO|2020|good|100.00%|
July|17916|KOUROU FT|2020|good|99.99%|
July|17917|FUSEE SONDE CSG|2020|Bad|29.14%|
July|17918|SINAMARY|2020|good|99.99%|
July|17921|IRACOUBO|2020|acceptable|99.80%|
July|17924|MONTSINERY TDF|2020|acceptable|99.00%|
July|17925|CARISTAN|2020|acceptable|99.89%|
July|17926|BALATE OC|2020|acceptable|99.86%|
July|17927|MONTAGNE GABIN|2020|good|99.97%|
July|17928|REGINA FT|2020|acceptable|96.77%|
July|17929|MALMANOURY|2020|acceptable|99.80%|
July|17931|CITE PASCALINE|2020|good|100.00%|
July|17933|REMIRE MONTJOLY|2020|good|99.99%|
July|17934|LES AMES CLAIRES|2020|acceptable|99.88%|
July|17935|BUZARET|2020|good|100.00%|
July|17936|MANCELLIERE PALAIS DES SPORTS|2020|acceptable|99.93%|
July|17937|MATHOURIENNE DEUX FLOTS|2020|acceptable|99.93%|
July|17938|MATHOURIENNE MATOURY EST|2020|good|100.00%|
July|17939|AEROPORT ROCHAMBEAU|2020|good|99.99%|
July|17940|CARAPA|2020|good|100.00%|
July|17941|SOULA|2020|acceptable|99.62%|
July|17942|ROUTE DE GALLION DOROTHEE|2020|acceptable|99.87%|
July|17943|SAVANE CAUSSADE|2020|acceptable|99.50%|
July|17945|TROU POISSON|2020|good|99.99%|
July|17946|CORROSSONY|2020|acceptable|99.81%|
July|17947|ACAROUANY|2020|acceptable|99.55%|
July|17951|ST LAURENT BOURG - GNU|2020|good|100.00%|
July|17952|CARAPA SOLAM|2020|acceptable|99.87%|
July|17953|MANA GNU|2020|acceptable|99.80%|
July|17999|CAYENNE REPUBLIQUE|2020|acceptable|99.47%|
August|13103|CELIGNY|2020|good|100.00%|
August|13105|Chateau Gaillard|2020|good|100.00%|
August|13110|GUERY|2020|good|100.00%|
August|13111|GRANDE VIGIE|2020|good|99.98%|
August|13112|CARAQUE|2020|good|100.00%|
August|13116|ANSE A DOUVILLE - GOYAVE|2020|acceptable|99.91%|
August|13117|MON REPOS|2020|acceptable|99.76%|
August|13118|BOIS DEBOUT|2020|good|99.98%|
August|13121|MATOUBA|2020|good|100.00%|
August|13122|LE TUFF GRAND CROIX|2020|good|100.00%|
August|13123|TARARE|2020|good|100.00%|
August|13134|PETIT PEROU|2020|good|99.99%|
August|13135|PAP VALMY|2020|good|100.00%|
August|13136|MORNE GARCIA DUGAZON|2020|good|99.99%|
August|13137|DESTRELAN|2020|good|100.00%|
August|13138|AEROPORT RAIZET|2020|good|99.99%|
August|13139|GRANDE SAVANE|2020|good|100.00%|
August|13142|POINTE JARRY|2020|good|100.00%|
August|13143|JARRY MOUDONG|2020|good|100.00%|
August|13144|ST LOUIS|2020|acceptable|99.36%|
August|13158|BAS VENT|2020|good|100.00%|
August|13159|BELLEVUE MUSEE DU RHUM|2020|good|100.00%|
August|13162|BELLE PLAINE|2020|good|99.98%|
August|13164|ROUTA CALVAIRE|2020|acceptable|99.95%|
August|13167|LA BOUCAN|2020|good|100.00%|
August|13168|WONCHE|2020|acceptable|99.81%|
August|13169|BAGATELLE|2020|good|100.00%|
August|13170|LA RETRAITE|2020|good|100.00%|
August|13177|BONFILS BOIS SEC|2020|acceptable|98.13%|
August|13178|SAINTE MARIE|2020|acceptable|99.70%|
August|13179|MORAVIE CAMBREFORT|2020|good|99.97%|
August|13187|POINTE FERRY|2020|good|100.00%|
August|13188|MARQUISAT CACOVILLE|2020|good|100.00%|
August|13191|CAMP LA JAILLE|2020|good|100.00%|
August|13194|PONT DE L'ALLIANCE|2020|good|100.00%|
August|13404|POIRIER|2020|acceptable|99.50%|
August|13405|LOUISIANE|2020|good|100.00%|
August|13407|WILLIAM|2020|acceptable|99.91%|
August|13413|BRION|2020|good|100.00%|
August|13420|BEAUFOND|2020|good|100.00%|
August|13425|SAINT CHARLES|2020|good|99.99%|
August|13426|BLANCHET|2020|acceptable|99.95%|
August|13428|CANTAMERLE|2020|acceptable|99.89%|
August|13437|BORRICAUD|2020|acceptable|99.35%|
August|13438|DUBEDOU|2020|acceptable|99.40%|
August|13446|ANSE BERTRAND|2020|good|100.00%|
August|13448|BASSE TERRE CENTRE|2020|acceptable|99.89%|
August|13456|MONTERAN TDF - ST. PHY|2020|good|100.00%|
August|13459|MONTAUBAN|2020|good|99.99%|
August|13460|BOIS JOLAN|2020|good|100.00%|
August|13462|FOND CABRE|2020|good|100.00%|
August|13464|GOSIER CENTRE|2020|good|99.95%|
August|13465|POINTE-A-PITRE CENTRE|2020|good|100.00%|
August|13467|FOND BUDAN|2020|good|99.99%|
August|13472|AUGUSTE ROMAGE|2020|good|99.99%|
August|13474|MEMORIAL ACT|2020|good|100.00%|
August|13475|SAINT FRANCOIS GOLF|2020|acceptable|99.93%|
August|13477|RAIZET|2020|good|99.98%|
August|13800|ROUTE DE L'ANGLAIS|2020|good|100.00%|
August|13801|ROCADE|2020|good|100.00%|
August|13802|MOREL|2020|good|100.00%|
August|13804|BRAGELONE|2020|acceptable|99.89%|
August|13806|GRAND FOND|2020|good|100.00%|
August|13807|COURCELLES|2020|acceptable|99.68%|
August|13808|BEL ETANG|2020|good|100.00%|
August|13809|DOUVILLE STE ANNE|2020|good|100.00%|
August|13810|LOIAL|2020|good|100.00%|
August|13811|DURIVAGE|2020|acceptable|97.39%|
August|13812|MARE GAILLARD|2020|good|100.00%|
August|13813|MORNE LESCAL|2020|good|100.00%|
August|13814|ST RAPHAEL|2020|good|99.95%|
August|13815|HOTEL ARAWAK|2020|good|100.00%|
August|13817|MARINA|2020|good|100.00%|
August|13819|TOUR FREBAULT|2020|acceptable|99.93%|
August|13820|GRAND CAMP|2020|good|100.00%|
August|13821|BOURGOGNE|2020|good|100.00%|
August|13823|FT LES ABYMES|2020|good|99.97%|
August|13824|MONDUC|2020|good|100.00%|
August|13825|NESTAR|2020|acceptable|99.08%|
August|13826|CHAZEAU|2020|good|100.00%|
August|13829|CHABERT|2020|good|100.00%|
August|13830|PETIT CANAL|2020|good|99.99%|
August|13831|MOULIN|2020|good|100.00%|
August|13833|HAUT DE LA MONTAGNE|2020|good|99.98%|
August|13834|ARNOUVILLE|2020|good|100.00%|
August|13835|COPPET|2020|good|100.00%|
August|13837|BAIE MAHAULT|2020|good|100.00%|
August|13838|BARBOTTEAU|2020|acceptable|99.91%|
August|13840|QUARTIER D'ORLEANS|2020|good|99.98%|
August|13841|CHOISY|2020|acceptable|97.61%|
August|13842|PLIANE|2020|good|100.00%|
August|13843|SOFAIA FT|2020|good|99.99%|
August|13844|DESHAIES|2020|good|99.97%|
August|13847|POINTE NOIRE|2020|good|100.00%|
August|13848|BEAUREGARD|2020|good|99.99%|
August|13849|MORNE A LOUIS|2020|good|100.00%|
August|13850|COURBARIL|2020|good|100.00%|
August|13851|BOUILLANTE VILLAGE|2020|good|100.00%|
August|13852|BEAUSOLEIL|2020|good|100.00%|
August|13853|BAILLIF|2020|good|99.99%|
August|13856|MORNE HOUEL|2020|Bad|88.41%|
August|13858|GOURBEYRE|2020|good|99.99%|
August|13859|CHÂTEAU SOURETTE|2020|good|100.00%|
August|13861|MORNE SALE|2020|acceptable|98.68%|
August|13862|LACAVE STADE MUNICIPAL|2020|good|100.00%|
August|13863|GOYAVE|2020|acceptable|99.68%|
August|13864|SCHOELCHER|2020|good|100.00%|
August|13865|PETIT BOURG FT|2020|good|100.00%|
August|13878|SIEAPAPA|2020|good|100.00%|
August|13879|VATABLE|2020|good|100.00%|
August|13880|JARRY|2020|good|100.00%|
August|13881|LAMENTIN SUD|2020|good|100.00%|
August|13882|HYUNDAI|2020|good|100.00%|
August|13886|TROIS RIVIERES|2020|good|100.00%|
August|13887|POINTE DES CHATEAUX|2020|acceptable|99.91%|
August|13893|VIEUX BOURG|2020|acceptable|98.77%|
August|13894|DUZER|2020|good|99.99%|
August|13896|BLONZAC|2020|acceptable|99.85%|
August|13899|CADET|2020|good|100.00%|
August|14200|GASCHETTE|2020|acceptable|98.54%|
August|14204|DAUBERT|2020|acceptable|99.76%|
August|14205|RECULEE|2020|good|100.00%|
August|14206|CARABIN|2020|acceptable|96.90%|
August|14212|ROUTE TRACE CHAMPFLORE|2020|good|99.99%|
August|14214|CHAPUZOT|2020|good|100.00%|
August|14217|CAP EST|2020|acceptable|99.29%|
August|14221|MORNE LEPINAY|2020|good|100.00%|
August|14223|BEAUJOLAIS|2020|acceptable|99.36%|
August|14225|ROUTE DE MOUTTE|2020|good|99.99%|
August|14226|MORNE DESAIX|2020|good|100.00%|
August|14229|BOULEVARD DE LA MARNE|2020|good|100.00%|
August|14231|POINTE DU BOUT FT|2020|good|99.99%|
August|14232|LUNETTE BOUILLEE|2020|good|100.00%|
August|14236|BAIE DES MULETS|2020|acceptable|99.72%|
August|14240|ZI COCOTTE|2020|acceptable|99.83%|
August|14242|ROCHES CARRES|2020|good|100.00%|
August|14243|DUCHESNE|2020|good|100.00%|
August|14244|BEAUSEJOUR|2020|acceptable|99.70%|
August|14248|BOIS LEZARD|2020|acceptable|99.16%|
August|14252|MORNE CAPOT|2020|acceptable|99.87%|
August|14253|GRAND FOND|2020|good|100.00%|
August|14255|HAUTEURS BOURDONS|2020|good|100.00%|
August|14258|HABITATION PETIT REDUIT|2020|good|100.00%|
August|14261|LES HAUTS DE MANIBA|2020|good|99.99%|
August|14267|CHÂTEAU GAILLARD|2020|good|99.97%|
August|14268|FOND MANOEL|2020|good|100.00%|
August|14282|LAMENTIN NORD OUEST|2020|good|100.00%|
August|14289|CHÂTEAU PAILLE|2020|acceptable|99.66%|
August|14290|FOUR A CHAUX|2020|good|100.00%|
August|14291|POINTE DU BOUT HIBISCUS|2020|acceptable|97.68%|
August|14293|FDF ROCADE L'ERMITAGE|2020|acceptable|99.88%|
August|14297|ANSE COLLAT|2020|good|100.00%|
August|14298|RIVIERE SALEE-LA LAUGIER|2020|acceptable|99.93%|
August|14700|LE CARBET|2020|acceptable|99.89%|
August|14701|ST PIERRE|2020|acceptable|96.32%|
August|14702|LE LORRAIN|2020|good|99.99%|
August|14703|LE MARIGOT|2020|good|100.00%|
August|14704|MORNE ROUGE AILERON|2020|good|100.00%|
August|14705|STE MARIE|2020|good|100.00%|
August|14706|LA TRINITE|2020|good|100.00%|
August|14707|GROS MORNE|2020|good|100.00%|
August|14708|VERT PRE|2020|good|99.97%|
August|14709|LESTRADE|2020|good|100.00%|
August|14710|PONTALERY|2020|good|100.00%|
August|14711|ST ROCH|2020|good|100.00%|
August|14712|COURBARIL|2020|acceptable|99.88%|
August|14713|POINTE BATEAU|2020|good|100.00%|
August|14714|ACAJOU|2020|good|99.99%|
August|14716|BELEME|2020|good|100.00%|
August|14717|ROSETTE|2020|acceptable|99.84%|
August|14718|DUCOS STADE|2020|good|100.00%|
August|14719|RIVIERE SALEE|2020|good|99.99%|
August|14720|LES TROIS ILETS|2020|acceptable|99.77%|
August|14722|ANSE D'ARLETS|2020|good|100.00%|
August|14724|CAP CHEVALIER|2020|good|99.98%|
August|14725|STE LUCE|2020|acceptable|99.92%|
August|14726|LE MARIN|2020|good|99.98%|
August|14728|LES SALINES|2020|good|100.00%|
August|14729|RIVIERE PILOTE|2020|good|100.00%|
August|14730|ST ESPRIT|2020|acceptable|99.87%|
August|14732|MORNE DUNOYER|2020|good|99.99%|
August|14733|PLATEAU FOFO|2020|good|100.00%|
August|14734|POINTE NEGRE|2020|good|100.00%|
August|14736|GARNIER PAGES|2020|good|100.00%|
August|14737|LE PORT|2020|good|100.00%|
August|14739|LA MEYNARD|2020|good|100.00%|
August|14740|DILLON|2020|acceptable|99.92%|
August|14741|VALMENIERE|2020|good|99.99%|
August|14742|GALLERIA|2020|good|100.00%|
August|14744|CLAIRIERE|2020|good|100.00%|
August|14745|JAMBETTE|2020|good|100.00%|
August|14746|RESIDENCE MARYLAND|2020|good|100.00%|
August|14747|CASE PILOTE|2020|good|100.00%|
August|14748|AEROPORT|2020|good|100.00%|
August|14749|BELLFONTAINE|2020|good|100.00%|
August|14750|MORNE VERT|2020|good|100.00%|
August|14751|MORNE FOLIE|2020|good|100.00%|
August|14753|TRINITE TARTANE|2020|good|100.00%|
August|14755|BASSE POINTE|2020|good|100.00%|
August|14756|ANSE L'ANE|2020|acceptable|99.86%|
August|14757|MORNE CARRIERE|2020|good|99.99%|
August|14758|CERP BULL|2020|good|99.99%|
August|14759|CITRON|2020|acceptable|99.94%|
August|14760|BOIS ROUGE|2020|good|99.99%|
August|14762|MORNE BIGOT|2020|good|99.99%|
August|14763|PETIT BOURG|2020|good|99.99%|
August|14766|DUCOS CENTRE|2020|good|100.00%|
August|14767|SCHOELCHER|2020|good|100.00%|
August|14768|BALATA|2020|good|100.00%|
August|14769|La Demarche|2020|acceptable|99.93%|
August|14771|FOND ST. JACQUES|2020|good|100.00%|
August|14772|MORNE DES ESSES|2020|good|100.00%|
August|14774|PELLETIER OC|2020|good|100.00%|
August|14775|TERRE SAINVILLE Fort De France|2020|good|100.00%|
August|14776|JOSSEAUD|2020|acceptable|99.95%|
August|14777|DESMARINIERES|2020|good|100.00%|
August|14778|PETITE ANSE|2020|good|100.00%|
August|14780|FOND BOUCHER|2020|good|99.98%|
August|14781|TROIS RIVIERES|2020|good|100.00%|
August|14782|DIZAC|2020|good|100.00%|
August|14783|GROMAT|2020|good|100.00%|
August|14785|MORNE ROUGE STADE|2020|good|99.99%|
August|14786|CAP MACRE|2020|acceptable|99.72%|
August|14787|MORNE LAVALEUR|2020|acceptable|96.31%|
August|14788|BALATA|2020|good|100.00%|
August|14791|TRINITE NORD|2020|acceptable|99.72%|
August|14793|HOTEL DE VILLE|2020|good|100.00%|
August|14794|ECHANGEUR DILLON|2020|acceptable|99.74%|
August|14796|FOND MASSON|2020|good|100.00%|
August|14797|MORNE FIRMIN ABONDANCE|2020|acceptable|94.91%|
August|14798|CENTRE VILLE FRANCOIS|2020|Bad|89.66%|
August|17303|MOUCAYA|2020|acceptable|99.00%|
August|17304|ROCHES BLANCHES|2020|good|100.00%|
August|17305|ORGANABO|2020|good|100.00%|
August|17306|CHIRE|2020|good|100.00%|
August|17308|COUACHIMANA|2020|good|99.99%|
August|17309|AWALA|2020|acceptable|99.28%|
August|17314|CARREFOUR MANA|2020|acceptable|99.69%|
August|17318|CHARVEIN|2020|acceptable|99.69%|
August|17319|COSWINE|2020|acceptable|99.37%|
August|17321|TERRE ROUGE ESPERANCE|2020|acceptable|97.11%|
August|17322|MACRABO|2020|good|100.00%|
August|17323|PATAWA|2020|good|100.00%|
August|17324|LE SOLITAIRE|2020|acceptable|97.32%|
August|17325|TONNEGRANDE|2020|good|100.00%|
August|17326|ROCHAMBEAU MARIGNAN|2020|good|100.00%|
August|17328|MONTAGNE CHÂTEAU CENTRE|2020|acceptable|99.44%|
August|17330|ROCHE TABLON|2020|acceptable|99.89%|
August|17340|ZI COLLERY|2020|good|99.99%|
August|17341|APATOU|2020|good|100.00%|
August|17343|GRAN SANTI|2020|acceptable|99.87%|
August|17345|PAPAICHTON|2020|acceptable|99.52%|
August|17346|SAVANE ELISABETH|2020|good|100.00%|
August|17347|ST LAURENT LAGUNE GNU|2020|acceptable|97.35%|
August|17349|BADUEL|2020|good|100.00%|
August|17900|CAYENNE|2020|good|99.99%|
August|17902|CITE HORTZ|2020|acceptable|99.90%|
August|17903|CAMP DU TIGRE|2020|good|100.00%|
August|17905|CIMENTERIE|2020|good|100.00%|
August|17907|LA CHAUMIERE|2020|acceptable|99.20%|
August|17908|CALIFOURCHON|2020|good|99.97%|
August|17909|SAVANE SERGENT|2020|good|100.00%|
August|17910|ROURA RESERVOIR|2020|acceptable|99.23%|
August|17911|FARNOUS|2020|good|99.96%|
August|17912|CD5 MONTSINERY|2020|good|100.00%|
August|17913|GUATEMALA|2020|good|99.99%|
August|17914|MONTAGNE DES PERES|2020|good|100.00%|
August|17915|PARIACABO|2020|good|100.00%|
August|17916|KOUROU FT|2020|good|99.98%|
August|17917|FUSEE SONDE CSG|2020|good|100.00%|
August|17918|SINAMARY|2020|good|100.00%|
August|17921|IRACOUBO|2020|acceptable|99.85%|
August|17924|MONTSINERY TDF|2020|good|99.96%|
August|17925|CARISTAN|2020|good|99.97%|
August|17926|BALATE OC|2020|acceptable|97.43%|
August|17927|MONTAGNE GABIN|2020|good|100.00%|
August|17928|REGINA FT|2020|acceptable|96.99%|
August|17929|MALMANOURY|2020|acceptable|99.88%|
August|17931|CITE PASCALINE|2020|good|100.00%|
August|17933|REMIRE MONTJOLY|2020|good|100.00%|
August|17934|LES AMES CLAIRES|2020|good|99.97%|
August|17935|BUZARET|2020|good|100.00%|
August|17936|MANCELLIERE PALAIS DES SPORTS|2020|acceptable|99.94%|
August|17937|MATHOURIENNE DEUX FLOTS|2020|good|100.00%|
August|17938|MATHOURIENNE MATOURY EST|2020|acceptable|99.85%|
August|17939|AEROPORT ROCHAMBEAU|2020|good|99.99%|
August|17940|CARAPA|2020|good|100.00%|
August|17941|SOULA|2020|acceptable|98.24%|
August|17942|ROUTE DE GALLION DOROTHEE|2020|good|99.97%|
August|17943|SAVANE CAUSSADE|2020|acceptable|99.74%|
August|17945|TROU POISSON|2020|good|99.98%|
August|17946|CORROSSONY|2020|acceptable|96.37%|
August|17947|ACAROUANY|2020|acceptable|99.69%|
August|17951|ST LAURENT BOURG - GNU|2020|good|99.99%|
August|17952|CARAPA SOLAM|2020|acceptable|99.43%|
August|17953|MANA GNU|2020|acceptable|99.76%|
August|17999|CAYENNE REPUBLIQUE|2020|good|100.00%|
September|13103|CELIGNY|2020|good|100.00%|
September|13105|Chateau Gaillard|2020|good|100.00%|
September|13110|GUERY|2020|good|100.00%|
September|13111|GRANDE VIGIE|2020|acceptable|99.03%|
September|13112|CARAQUE|2020|good|100.00%|
September|13116|ANSE A DOUVILLE - GOYAVE|2020|good|100.00%|
September|13117|MON REPOS|2020|good|100.00%|
September|13118|BOIS DEBOUT|2020|good|100.00%|
September|13121|MATOUBA|2020|good|100.00%|
September|13122|LE TUFF GRAND CROIX|2020|good|100.00%|
September|13123|TARARE|2020|good|100.00%|
September|13134|PETIT PEROU|2020|good|100.00%|
September|13135|PAP VALMY|2020|good|100.00%|
September|13136|MORNE GARCIA DUGAZON|2020|good|100.00%|
September|13137|DESTRELAN|2020|good|100.00%|
September|13138|AEROPORT RAIZET|2020|good|100.00%|
September|13139|GRANDE SAVANE|2020|good|99.99%|
September|13142|POINTE JARRY|2020|good|100.00%|
September|13143|JARRY MOUDONG|2020|good|100.00%|
September|13144|ST LOUIS|2020|good|100.00%|
September|13158|BAS VENT|2020|good|100.00%|
September|13159|BELLEVUE MUSEE DU RHUM|2020|good|100.00%|
September|13162|BELLE PLAINE|2020|good|100.00%|
September|13164|ROUTA CALVAIRE|2020|good|100.00%|
September|13167|LA BOUCAN|2020|good|100.00%|
September|13168|WONCHE|2020|good|100.00%|
September|13169|BAGATELLE|2020|acceptable|96.42%|
September|13170|LA RETRAITE|2020|acceptable|99.90%|
September|13177|BONFILS BOIS SEC|2020|good|100.00%|
September|13178|SAINTE MARIE|2020|good|100.00%|
September|13179|MORAVIE CAMBREFORT|2020|good|100.00%|
September|13187|POINTE FERRY|2020|good|100.00%|
September|13188|MARQUISAT CACOVILLE|2020|good|100.00%|
September|13191|CAMP LA JAILLE|2020|good|100.00%|
September|13194|PONT DE L'ALLIANCE|2020|good|100.00%|
September|13404|POIRIER|2020|good|100.00%|
September|13405|LOUISIANE|2020|good|100.00%|
September|13407|WILLIAM|2020|good|100.00%|
September|13413|BRION|2020|good|100.00%|
September|13420|BEAUFOND|2020|good|100.00%|
September|13425|SAINT CHARLES|2020|good|100.00%|
September|13426|BLANCHET|2020|good|100.00%|
September|13428|CANTAMERLE|2020|good|100.00%|
September|13437|BORRICAUD|2020|good|100.00%|
September|13438|DUBEDOU|2020|acceptable|99.85%|
September|13446|ANSE BERTRAND|2020|good|100.00%|
September|13448|BASSE TERRE CENTRE|2020|good|100.00%|
September|13456|MONTERAN TDF - ST. PHY|2020|good|100.00%|
September|13459|MONTAUBAN|2020|good|100.00%|
September|13460|BOIS JOLAN|2020|good|100.00%|
September|13462|FOND CABRE|2020|good|100.00%|
September|13464|GOSIER CENTRE|2020|good|100.00%|
September|13465|POINTE-A-PITRE CENTRE|2020|good|100.00%|
September|13467|FOND BUDAN|2020|good|100.00%|
September|13472|AUGUSTE ROMAGE|2020|good|100.00%|
September|13474|MEMORIAL ACT|2020|good|100.00%|
September|13475|SAINT FRANCOIS GOLF|2020|good|100.00%|
September|13477|RAIZET|2020|Bad|88.94%|
September|13800|ROUTE DE L'ANGLAIS|2020|good|100.00%|
September|13801|ROCADE|2020|good|100.00%|
September|13802|MOREL|2020|good|100.00%|
September|13804|BRAGELONE|2020|good|100.00%|
September|13806|GRAND FOND|2020|good|100.00%|
September|13807|COURCELLES|2020|good|100.00%|
September|13808|BEL ETANG|2020|good|100.00%|
September|13809|DOUVILLE STE ANNE|2020|good|100.00%|
September|13810|LOIAL|2020|good|100.00%|
September|13811|DURIVAGE|2020|good|100.00%|
September|13812|MARE GAILLARD|2020|good|100.00%|
September|13813|MORNE LESCAL|2020|good|100.00%|
September|13814|ST RAPHAEL|2020|good|100.00%|
September|13815|HOTEL ARAWAK|2020|good|100.00%|
September|13817|MARINA|2020|good|100.00%|
September|13819|TOUR FREBAULT|2020|good|100.00%|
September|13820|GRAND CAMP|2020|good|100.00%|
September|13821|BOURGOGNE|2020|good|100.00%|
September|13823|FT LES ABYMES|2020|good|100.00%|
September|13824|MONDUC|2020|good|100.00%|
September|13825|NESTAR|2020|good|100.00%|
September|13826|CHAZEAU|2020|good|100.00%|
September|13829|CHABERT|2020|good|100.00%|
September|13830|PETIT CANAL|2020|good|100.00%|
September|13831|MOULIN|2020|good|100.00%|
September|13833|HAUT DE LA MONTAGNE|2020|good|100.00%|
September|13834|ARNOUVILLE|2020|good|100.00%|
September|13835|COPPET|2020|good|100.00%|
September|13837|BAIE MAHAULT|2020|good|100.00%|
September|13838|BARBOTTEAU|2020|good|100.00%|
September|13840|QUARTIER D'ORLEANS|2020|good|100.00%|
September|13841|CHOISY|2020|good|100.00%|
September|13842|PLIANE|2020|good|99.99%|
September|13843|SOFAIA FT|2020|good|99.97%|
September|13844|DESHAIES|2020|good|99.97%|
September|13847|POINTE NOIRE|2020|good|100.00%|
September|13848|BEAUREGARD|2020|good|100.00%|
September|13849|MORNE A LOUIS|2020|good|100.00%|
September|13850|COURBARIL|2020|good|99.97%|
September|13851|BOUILLANTE VILLAGE|2020|good|100.00%|
September|13852|BEAUSOLEIL|2020|good|100.00%|
September|13853|BAILLIF|2020|good|100.00%|
September|13856|MORNE HOUEL|2020|good|100.00%|
September|13858|GOURBEYRE|2020|good|100.00%|
September|13859|CHÂTEAU SOURETTE|2020|good|100.00%|
September|13861|MORNE SALE|2020|good|100.00%|
September|13862|LACAVE STADE MUNICIPAL|2020|good|100.00%|
September|13863|GOYAVE|2020|good|100.00%|
September|13864|SCHOELCHER|2020|good|100.00%|
September|13865|PETIT BOURG FT|2020|good|100.00%|
September|13878|SIEAPAPA|2020|good|100.00%|
September|13879|VATABLE|2020|good|100.00%|
September|13880|JARRY|2020|good|100.00%|
September|13881|LAMENTIN SUD|2020|good|99.96%|
September|13882|HYUNDAI|2020|good|100.00%|
September|13886|TROIS RIVIERES|2020|good|100.00%|
September|13887|POINTE DES CHATEAUX|2020|good|100.00%|
September|13893|VIEUX BOURG|2020|good|100.00%|
September|13894|DUZER|2020|good|99.98%|
September|13896|BLONZAC|2020|good|100.00%|
September|13899|CADET|2020|good|100.00%|
September|14200|GASCHETTE|2020|good|100.00%|
September|14204|DAUBERT|2020|good|100.00%|
September|14205|RECULEE|2020|good|100.00%|
September|14206|CARABIN|2020|acceptable|99.37%|
September|14212|ROUTE TRACE CHAMPFLORE|2020|good|100.00%|
September|14214|CHAPUZOT|2020|good|100.00%|
September|14217|CAP EST|2020|acceptable|99.76%|
September|14221|MORNE LEPINAY|2020|good|100.00%|
September|14223|BEAUJOLAIS|2020|good|99.96%|
September|14225|ROUTE DE MOUTTE|2020|good|100.00%|
September|14226|MORNE DESAIX|2020|good|100.00%|
September|14229|BOULEVARD DE LA MARNE|2020|good|100.00%|
September|14231|POINTE DU BOUT FT|2020|good|100.00%|
September|14232|LUNETTE BOUILLEE|2020|good|100.00%|
September|14236|BAIE DES MULETS|2020|good|99.99%|
September|14240|ZI COCOTTE|2020|good|100.00%|
September|14242|ROCHES CARRES|2020|good|100.00%|
September|14243|DUCHESNE|2020|good|100.00%|
September|14244|BEAUSEJOUR|2020|good|100.00%|
September|14248|BOIS LEZARD|2020|good|99.95%|
September|14252|MORNE CAPOT|2020|acceptable|99.85%|
September|14253|GRAND FOND|2020|good|100.00%|
September|14255|HAUTEURS BOURDONS|2020|good|100.00%|
September|14258|HABITATION PETIT REDUIT|2020|good|100.00%|
